,Unnamed: 0,City,P_avg_per_m_sec,Population,P_avg_per_m_new,Expl_t_avg_sec,month,dummy_space,dummy_time,year,t,Reg_russian,Reg,Federal_district,lat,lon,city_id
3618,3618.0,Белебей,57269,59195,,156 д 20 ч,3,0,1,2024,63,Республика Башкортостан,respublika-bashkortostan,Приволжский,54.1,54.13333,500
3619,3619.0,Белебей,60000,59195,,39 д 22 ч,4,0,1,2024,64,Республика Башкортостан,respublika-bashkortostan,Приволжский,54.1,54.13333,500
3620,3620.0,Белебей,62903,59195,,61 д 6 ч,5,0,1,2024,65,Республика Башкортостан,respublika-bashkortostan,Приволжский,54.1,54.13333,500
3741,3741.0,Белово,59735,68542,,,4,0,0,2022,40,Кемеровская область,kemerovskaya-oblast,Сибирский,54.41667,86.3,278
3742,3742.0,Белово,59966,68542,,6 д 13 ч,5,0,0,2022,41,Кемеровская область,kemerovskaya-oblast,Сибирский,54.41667,86.3,278
3743,3743.0,Белово,57266,68542,,71 д 16 ч,6,0,0,2022,42,Кемеровская область,kemerovskaya-oblast,Сибирский,54.41667,86.3,278
3744,3744.0,Белово,58621,68542,,76 д 3 ч,7,0,0,2022,43,Кемеровская область,kemerovskaya-oblast,Сибирский,54.41667,86.3,278
3745,3745.0,Белово,57845,68542,,21 д 20 ч,8,0,0,2022,44,Кемеровская область,kemerovskaya-oblast,Сибирский,54.41667,86.3,278
3746,3746.0,Белово,62461,68542,,79 д 8 ч,9,0,0,2022,45,Кемеровская область,kemerovskaya-oblast,Сибирский,54.41667,86.3,278
3747,3747.0,Белово,63890,68542,,33 д,10,0,0,2022,46,Кемеровская область,kemerovskaya-oblast,Сибирский,54.41667,86.3,278
3748,3748.0,Белово,60345,68542,,30 д 15 ч,11,0,0,2022,47,Кемеровская область,kemerovskaya-oblast,Сибирский,54.41667,86.3,278
3749,3749.0,Белово,60134,68542,,81 д 10 ч,12,0,0,2022,48,Кемеровская область,kemerovskaya-oblast,Сибирский,54.41667,86.3,278
3750,3750.0,Белово,63321,68542,,99 д 20 ч,1,0,0,2023,49,Кемеровская область,kemerovskaya-oblast,Сибирский,54.41667,86.3,278
3751,3751.0,Белово,62949,68542,,40 д 6 ч,2,0,0,2023,50,Кемеровская область,kemerovskaya-oblast,Сибирский,54.41667,86.3,278
3752,3752.0,Белово,69536,68542,,117 д 12 ч,3,0,0,2023,51,Кемеровская область,kemerovskaya-oblast,Сибирский,54.41667,86.3,278
3753,3753.0,Белово,70632,68542,,51 д 23 ч,4,0,0,2023,52,Кемеровская область,kemerovskaya-oblast,Сибирский,54.41667,86.3,278
3754,3754.0,Белово,69507,68542,,36 д 19 ч,5,0,0,2023,53,Кемеровская область,kemerovskaya-oblast,Сибирский,54.41667,86.3,278
3755,3755.0,Белово,66816,68542,,55 д 22 ч,6,0,0,2023,54,Кемеровская область,kemerovskaya-oblast,Сибирский,54.41667,86.3,278
3756,3756.0,Белово,75000,68542,,31 д 12 ч,7,0,0,2023,55,Кемеровская область,kemerovskaya-oblast,Сибирский,54.41667,86.3,278
3757,3757.0,Белово,77273,68542,,17 д 23 ч,8,0,0,2023,56,Кемеровская область,kemerovskaya-oblast,Сибирский,54.41667,86.3,278
3758,3758.0,Белово,77885,68542,,22 д 20 ч,9,0,0,2023,57,Кемеровская область,kemerovskaya-oblast,Сибирский,54.41667,86.3,278
3759,3759.0,Белово,78734,68542,,69 д 3 ч,10,0,0,2023,58,Кемеровская область,kemerovskaya-oblast,Сибирский,54.41667,86.3,278
3760,3760.0,Белово,80348,68542,,53 д 20 ч,11,0,0,2023,59,Кемеровская область,kemerovskaya-oblast,Сибирский,54.41667,86.3,278
3761,3761.0,Белово,84484,68542,,39 д 6 ч,12,0,1,2023,60,Кемеровская область,kemerovskaya-oblast,Сибирский,54.41667,86.3,278
3762,3762.0,Белово,83682,68542,,111 д,1,0,1,2024,61,Кемеровская область,kemerovskaya-oblast,Сибирский,54.41667,86.3,278
3763,3763.0,Белово,89283,68542,,7 д 5 ч,2,0,1,2024,62,Кемеровская область,kemerovskaya-oblast,Сибирский,54.41667,86.3,278
3764,3764.0,Белово,87652,68542,,53 д 6 ч,3,0,1,2024,63,Кемеровская область,kemerovskaya-oblast,Сибирский,54.41667,86.3,278
3765,3765.0,Белово,87880,68542,,53 д 17 ч,4,0,1,2024,64,Кемеровская область,kemerovskaya-oblast,Сибирский,54.41667,86.3,278
3766,3766.0,Белово,92773,68542,,5 д 12 ч,5,0,1,2024,65,Кемеровская область,kemerovskaya-oblast,Сибирский,54.41667,86.3,278
3850,3850.0,Белокуриха,90625,14735,,,4,0,0,2022,40,Алтайский край,altayskiy-kray,Сибирский,52.0,84.98333,667
3851,3851.0,Белокуриха,85708,14735,,,5,0,0,2022,41,Алтайский край,altayskiy-kray,Сибирский,52.0,84.98333,667
3852,3852.0,Белокуриха,82695,14735,,,6,0,0,2022,42,Алтайский край,altayskiy-kray,Сибирский,52.0,84.98333,667
3853,3853.0,Белокуриха,86957,14735,,8 д 12 ч,7,0,0,2022,43,Алтайский край,altayskiy-kray,Сибирский,52.0,84.98333,667
3854,3854.0,Белокуриха,80262,14735,,20 д 19 ч,8,0,0,2022,44,Алтайский край,altayskiy-kray,Сибирский,52.0,84.98333,667
3855,3855.0,Белокуриха,95000,14735,,6 д 4 ч,9,0,0,2022,45,Алтайский край,altayskiy-kray,Сибирский,52.0,84.98333,667
3856,3856.0,Белокуриха,91667,14735,,16 д 16 ч,10,0,0,2022,46,Алтайский край,altayskiy-kray,Сибирский,52.0,84.98333,667
3857,3857.0,Белокуриха,85417,14735,,25 д 2 ч,11,0,0,2022,47,Алтайский край,altayskiy-kray,Сибирский,52.0,84.98333,667
3858,3858.0,Белокуриха,92481,14735,,,12,0,0,2022,48,Алтайский край,altayskiy-kray,Сибирский,52.0,84.98333,667
3859,3859.0,Белокуриха,90913,14735,,54 д 2 ч,1,0,0,2023,49,Алтайский край,altayskiy-kray,Сибирский,52.0,84.98333,667
3860,3860.0,Белокуриха,115517,14735,,55 д 20 ч,2,0,0,2023,50,Алтайский край,altayskiy-kray,Сибирский,52.0,84.98333,667
3861,3861.0,Белокуриха,105626,14735,,36 д 15 ч,3,0,0,2023,51,Алтайский край,altayskiy-kray,Сибирский,52.0,84.98333,667
3862,3862.0,Белокуриха,122444,14735,,71 д 7 ч,4,0,0,2023,52,Алтайский край,altayskiy-kray,Сибирский,52.0,84.98333,667
3863,3863.0,Белокуриха,117875,14735,,66 д 7 ч,5,0,0,2023,53,Алтайский край,altayskiy-kray,Сибирский,52.0,84.98333,667
3864,3864.0,Белокуриха,122989,14735,,95 д 3 ч,6,0,0,2023,54,Алтайский край,altayskiy-kray,Сибирский,52.0,84.98333,667
3865,3865.0,Белокуриха,102128,14735,,66 д 16 ч,7,0,0,2023,55,Алтайский край,altayskiy-kray,Сибирский,52.0,84.98333,667
3866,3866.0,Белокуриха,123476,14735,,166 д 11 ч,8,0,0,2023,56,Алтайский край,altayskiy-kray,Сибирский,52.0,84.98333,667
3867,3867.0,Белокуриха,120000,14735,,11 д 11 ч,9,0,0,2023,57,Алтайский край,altayskiy-kray,Сибирский,52.0,84.98333,667
3868,3868.0,Белокуриха,117021,14735,,,10,0,0,2023,58,Алтайский край,altayskiy-kray,Сибирский,52.0,84.98333,667
3869,3869.0,Белокуриха,132990,14735,127069.0,166 д 13 ч,11,0,0,2023,59,Алтайский край,altayskiy-kray,Сибирский,52.0,84.98333,667
3870,3870.0,Белокуриха,124975,14735,,5 д 5 ч,12,0,1,2023,60,Алтайский край,altayskiy-kray,Сибирский,52.0,84.98333,667
3871,3871.0,Белокуриха,120254,14735,124576.0,,1,0,1,2024,61,Алтайский край,altayskiy-kray,Сибирский,52.0,84.98333,667
3872,3872.0,Белокуриха,119907,14735,128786.0,,2,0,1,2024,62,Алтайский край,altayskiy-kray,Сибирский,52.0,84.98333,667
3873,3873.0,Белокуриха,122449,14735,123656.0,,3,0,1,2024,63,Алтайский край,altayskiy-kray,Сибирский,52.0,84.98333,667
3874,3874.0,Белокуриха,116452,14735,123367.0,,4,0,1,2024,64,Алтайский край,altayskiy-kray,Сибирский,52.0,84.98333,667
3875,3875.0,Белокуриха,127389,14735,121838.0,143 д 2 ч,5,0,1,2024,65,Алтайский край,altayskiy-kray,Сибирский,52.0,84.98333,667
3962,3962.0,Белорецк,64650,64525,,7 д,4,0,0,2022,40,Республика Башкортостан,respublika-bashkortostan,Приволжский,53.96667,58.4,403
3963,3963.0,Белорецк,59040,64525,,15 д 10 ч,5,0,0,2022,41,Республика Башкортостан,respublika-bashkortostan,Приволжский,53.96667,58.4,403
3964,3964.0,Белорецк,59524,64525,,43 д 7 ч,6,0,0,2022,42,Республика Башкортостан,respublika-bashkortostan,Приволжский,53.96667,58.4,403
3965,3965.0,Белорецк,59109,64525,,27 д 13 ч,7,0,0,2022,43,Республика Башкортостан,respublika-bashkortostan,Приволжский,53.96667,58.4,403
3966,3966.0,Белорецк,58333,64525,,55 д 7 ч,8,0,0,2022,44,Республика Башкортостан,respublika-bashkortostan,Приволжский,53.96667,58.4,403
3967,3967.0,Белорецк,61303,64525,,38 д 1 ч,9,0,0,2022,45,Республика Башкортостан,respublika-bashkortostan,Приволжский,53.96667,58.4,403
3968,3968.0,Белорецк,60749,64525,,23 д 12 ч,10,0,0,2022,46,Республика Башкортостан,respublika-bashkortostan,Приволжский,53.96667,58.4,403
3969,3969.0,Белорецк,62500,64525,,77 д 21 ч,11,0,0,2022,47,Республика Башкортостан,respublika-bashkortostan,Приволжский,53.96667,58.4,403
3970,3970.0,Белорецк,63290,64525,,74 д 13 ч,12,0,0,2022,48,Республика Башкортостан,respublika-bashkortostan,Приволжский,53.96667,58.4,403
3971,3971.0,Белорецк,56101,64525,,44 д 3 ч,1,0,0,2023,49,Республика Башкортостан,respublika-bashkortostan,Приволжский,53.96667,58.4,403
3972,3972.0,Белорецк,60180,64525,,47 д 7 ч,2,0,0,2023,50,Республика Башкортостан,respublika-bashkortostan,Приволжский,53.96667,58.4,403
3973,3973.0,Белорецк,63855,64525,,42 д 8 ч,3,0,0,2023,51,Республика Башкортостан,respublika-bashkortostan,Приволжский,53.96667,58.4,403
3974,3974.0,Белорецк,65385,64525,,45 д 12 ч,4,0,0,2023,52,Республика Башкортостан,respublika-bashkortostan,Приволжский,53.96667,58.4,403
3975,3975.0,Белорецк,63889,64525,,21 д 16 ч,5,0,0,2023,53,Республика Башкортостан,respublika-bashkortostan,Приволжский,53.96667,58.4,403
3976,3976.0,Белорецк,68389,64525,,27 д 14 ч,6,0,0,2023,54,Республика Башкортостан,respublika-bashkortostan,Приволжский,53.96667,58.4,403
3977,3977.0,Белорецк,65217,64525,,50 д 19 ч,7,0,0,2023,55,Республика Башкортостан,respublika-bashkortostan,Приволжский,53.96667,58.4,403
3978,3978.0,Белорецк,72508,64525,,33 д 12 ч,8,0,0,2023,56,Республика Башкортостан,respublika-bashkortostan,Приволжский,53.96667,58.4,403
3979,3979.0,Белорецк,75532,64525,,15 д 10 ч,9,0,0,2023,57,Республика Башкортостан,respublika-bashkortostan,Приволжский,53.96667,58.4,403
3980,3980.0,Белорецк,75000,64525,,21 д 10 ч,10,0,0,2023,58,Республика Башкортостан,respublika-bashkortostan,Приволжский,53.96667,58.4,403
3981,3981.0,Белорецк,80328,64525,,40 д 18 ч,11,0,0,2023,59,Республика Башкортостан,respublika-bashkortostan,Приволжский,53.96667,58.4,403
3982,3982.0,Белорецк,74769,64525,,25 д 10 ч,12,0,1,2023,60,Республика Башкортостан,respublika-bashkortostan,Приволжский,53.96667,58.4,403
3983,3983.0,Белорецк,79378,64525,,45 д 13 ч,1,0,1,2024,61,Республика Башкортостан,respublika-bashkortostan,Приволжский,53.96667,58.4,403
3984,3984.0,Белорецк,80571,64525,,16 д 16 ч,2,0,1,2024,62,Республика Башкортостан,respublika-bashkortostan,Приволжский,53.96667,58.4,403
3985,3985.0,Белорецк,79266,64525,,30 д 14 ч,3,0,1,2024,63,Республика Башкортостан,respublika-bashkortostan,Приволжский,53.96667,58.4,403
3986,3986.0,Белорецк,78534,64525,,32 д 14 ч,4,0,1,2024,64,Республика Башкортостан,respublika-bashkortostan,Приволжский,53.96667,58.4,403
3987,3987.0,Белорецк,81667,64525,,42 д 21 ч,5,0,1,2024,65,Республика Башкортостан,respublika-bashkortostan,Приволжский,53.96667,58.4,403
4027,4027.0,Белореченск,78821,55870,,,4,0,0,2022,40,Краснодарский край,krasnodarskiy-kray,Южный,44.76667,39.86667,657
4028,4028.0,Белореченск,78120,55870,,6 д 22 ч,5,0,0,2022,41,Краснодарский край,krasnodarskiy-kray,Южный,44.76667,39.86667,657
4029,4029.0,Белореченск,73681,55870,,85 д 22 ч,6,0,0,2022,42,Краснодарский край,krasnodarskiy-kray,Южный,44.76667,39.86667,657
4030,4030.0,Белореченск,77003,55870,,8 д 14 ч,7,0,0,2022,43,Краснодарский край,krasnodarskiy-kray,Южный,44.76667,39.86667,657
4031,4031.0,Белореченск,74767,55870,,9 д 15 ч,8,0,0,2022,44,Краснодарский край,krasnodarskiy-kray,Южный,44.76667,39.86667,657
4032,4032.0,Белореченск,70962,55870,,13 д 3 ч,9,0,0,2022,45,Краснодарский край,krasnodarskiy-kray,Южный,44.76667,39.86667,657
4033,4033.0,Белореченск,73138,55870,,184 д 15 ч,10,0,0,2022,46,Краснодарский край,krasnodarskiy-kray,Южный,44.76667,39.86667,657
4034,4034.0,Белореченск,75000,55870,,16 д 21 ч,11,0,0,2022,47,Краснодарский край,krasnodarskiy-kray,Южный,44.76667,39.86667,657
4035,4035.0,Белореченск,76493,55870,,40 д 23 ч,12,0,0,2022,48,Краснодарский край,krasnodarskiy-kray,Южный,44.76667,39.86667,657
4036,4036.0,Белореченск,73214,55870,,56 д 11 ч,1,0,0,2023,49,Краснодарский край,krasnodarskiy-kray,Южный,44.76667,39.86667,657
4037,4037.0,Белореченск,77690,55870,,33 д,2,0,0,2023,50,Краснодарский край,krasnodarskiy-kray,Южный,44.76667,39.86667,657
4038,4038.0,Белореченск,75903,55870,,9 д 20 ч,3,0,0,2023,51,Краснодарский край,krasnodarskiy-kray,Южный,44.76667,39.86667,657
4039,4039.0,Белореченск,81458,55870,,16 д 17 ч,4,0,0,2023,52,Краснодарский край,krasnodarskiy-kray,Южный,44.76667,39.86667,657
4040,4040.0,Белореченск,79936,55870,,21 д 20 ч,5,0,0,2023,53,Краснодарский край,krasnodarskiy-kray,Южный,44.76667,39.86667,657
4041,4041.0,Белореченск,77075,55870,,52 д 2 ч,6,0,0,2023,54,Краснодарский край,krasnodarskiy-kray,Южный,44.76667,39.86667,657
4042,4042.0,Белореченск,79245,55870,,14 д 20 ч,7,0,0,2023,55,Краснодарский край,krasnodarskiy-kray,Южный,44.76667,39.86667,657
4043,4043.0,Белореченск,84485,55870,,19 д 19 ч,8,0,0,2023,56,Краснодарский край,krasnodarskiy-kray,Южный,44.76667,39.86667,657
4044,4044.0,Белореченск,90909,55870,,15 д 19 ч,9,0,0,2023,57,Краснодарский край,krasnodarskiy-kray,Южный,44.76667,39.86667,657
4045,4045.0,Белореченск,85227,55870,,6 д 15 ч,10,0,0,2023,58,Краснодарский край,krasnodarskiy-kray,Южный,44.76667,39.86667,657
4046,4046.0,Белореченск,83696,55870,,5 д,11,0,0,2023,59,Краснодарский край,krasnodarskiy-kray,Южный,44.76667,39.86667,657
4047,4047.0,Белореченск,85859,55870,,20 д 7 ч,12,0,1,2023,60,Краснодарский край,krasnodarskiy-kray,Южный,44.76667,39.86667,657
4048,4048.0,Белореченск,80435,55870,,134 д 19 ч,1,0,1,2024,61,Краснодарский край,krasnodarskiy-kray,Южный,44.76667,39.86667,657
4049,4049.0,Белореченск,84444,55870,,26 д 19 ч,2,0,1,2024,62,Краснодарский край,krasnodarskiy-kray,Южный,44.76667,39.86667,657
4050,4050.0,Белореченск,79993,55870,,13 д 23 ч,3,0,1,2024,63,Краснодарский край,krasnodarskiy-kray,Южный,44.76667,39.86667,657
4051,4051.0,Белореченск,88235,55870,,76 д 8 ч,4,0,1,2024,64,Краснодарский край,krasnodarskiy-kray,Южный,44.76667,39.86667,657
4052,4052.0,Белореченск,84906,55870,,75 д 15 ч,5,0,1,2024,65,Краснодарский край,krasnodarskiy-kray,Южный,44.76667,39.86667,657
4091,4091.0,Белоусово,68889,10946,,,4,0,0,2022,40,Калужская область,kaluzhskaya-oblast,Центральный,55.09167,36.66667,583
4092,4092.0,Белоусово,73469,10946,,26 д 19 ч,5,0,0,2022,41,Калужская область,kaluzhskaya-oblast,Центральный,55.09167,36.66667,583
4093,4093.0,Белоусово,78584,10946,,,6,0,0,2022,42,Калужская область,kaluzhskaya-oblast,Центральный,55.09167,36.66667,583
4094,4094.0,Белоусово,76667,10946,,,7,0,0,2022,43,Калужская область,kaluzhskaya-oblast,Центральный,55.09167,36.66667,583
4095,4095.0,Белоусово,75174,10946,,46 д 10 ч,8,0,0,2022,44,Калужская область,kaluzhskaya-oblast,Центральный,55.09167,36.66667,583
4096,4096.0,Белоусово,85591,10946,,33 д 21 ч,9,0,0,2022,45,Калужская область,kaluzhskaya-oblast,Центральный,55.09167,36.66667,583
4097,4097.0,Белоусово,81720,10946,,23 д 4 ч,10,0,0,2022,46,Калужская область,kaluzhskaya-oblast,Центральный,55.09167,36.66667,583
4098,4098.0,Белоусово,82977,10946,,65 д 8 ч,11,0,0,2022,47,Калужская область,kaluzhskaya-oblast,Центральный,55.09167,36.66667,583
4099,4099.0,Белоусово,82051,10946,,19 д 10 ч,12,0,0,2022,48,Калужская область,kaluzhskaya-oblast,Центральный,55.09167,36.66667,583
4100,4100.0,Белоусово,81139,10946,,100 д 16 ч,1,0,0,2023,49,Калужская область,kaluzhskaya-oblast,Центральный,55.09167,36.66667,583
4101,4101.0,Белоусово,81851,10946,,16 д 12 ч,2,0,0,2023,50,Калужская область,kaluzhskaya-oblast,Центральный,55.09167,36.66667,583
4102,4102.0,Белоусово,85728,10946,,70 д 7 ч,3,0,0,2023,51,Калужская область,kaluzhskaya-oblast,Центральный,55.09167,36.66667,583
4103,4103.0,Белоусово,89067,10946,,115 д 12 ч,4,0,0,2023,52,Калужская область,kaluzhskaya-oblast,Центральный,55.09167,36.66667,583
4104,4104.0,Белоусово,91763,10946,,22 д 22 ч,5,0,0,2023,53,Калужская область,kaluzhskaya-oblast,Центральный,55.09167,36.66667,583
4105,4105.0,Белоусово,91314,10946,,15 д 8 ч,6,0,0,2023,54,Калужская область,kaluzhskaya-oblast,Центральный,55.09167,36.66667,583
4106,4106.0,Белоусово,86667,10946,,50 д 12 ч,7,0,0,2023,55,Калужская область,kaluzhskaya-oblast,Центральный,55.09167,36.66667,583
4107,4107.0,Белоусово,90849,10946,,26 д,8,0,0,2023,56,Калужская область,kaluzhskaya-oblast,Центральный,55.09167,36.66667,583
4108,4108.0,Белоусово,88926,10946,,49 д 12 ч,9,0,0,2023,57,Калужская область,kaluzhskaya-oblast,Центральный,55.09167,36.66667,583
4109,4109.0,Белоусово,86176,10946,,8 д 22 ч,10,0,0,2023,58,Калужская область,kaluzhskaya-oblast,Центральный,55.09167,36.66667,583
4110,4110.0,Белоусово,92920,10946,,63 д 11 ч,11,0,0,2023,59,Калужская область,kaluzhskaya-oblast,Центральный,55.09167,36.66667,583
4111,4111.0,Белоусово,98276,10946,,,12,0,1,2023,60,Калужская область,kaluzhskaya-oblast,Центральный,55.09167,36.66667,583
4112,4112.0,Белоусово,93889,10946,,69 д 13 ч,1,0,1,2024,61,Калужская область,kaluzhskaya-oblast,Центральный,55.09167,36.66667,583
4113,4113.0,Белоусово,87174,10946,,107 д 3 ч,2,0,1,2024,62,Калужская область,kaluzhskaya-oblast,Центральный,55.09167,36.66667,583
4114,4114.0,Белоусово,93333,10946,,103 д 6 ч,3,0,1,2024,63,Калужская область,kaluzhskaya-oblast,Центральный,55.09167,36.66667,583
4115,4115.0,Белоусово,89091,10946,,15 д 14 ч,4,0,1,2024,64,Калужская область,kaluzhskaya-oblast,Центральный,55.09167,36.66667,583
4116,4116.0,Белоусово,92269,10946,,56 д 3 ч,5,0,1,2024,65,Калужская область,kaluzhskaya-oblast,Центральный,55.09167,36.66667,583
4422,4422.0,Беслан,49442,35929,,71 д 20 ч,4,0,0,2022,40,Республика Северная Осетия — Алания,respublika-severnaya-osetiya-alaniya,Северо-Кавказский,43.18889,44.521691,279
4423,4423.0,Беслан,58218,35929,,70 д 2 ч,5,0,0,2022,41,Республика Северная Осетия — Алания,respublika-severnaya-osetiya-alaniya,Северо-Кавказский,43.18889,44.521691,279
4424,4424.0,Беслан,50000,35929,,,6,0,0,2022,42,Республика Северная Осетия — Алания,respublika-severnaya-osetiya-alaniya,Северо-Кавказский,43.18889,44.521691,279
4425,4425.0,Беслан,51350,35929,,33 д 21 ч,7,0,0,2022,43,Республика Северная Осетия — Алания,respublika-severnaya-osetiya-alaniya,Северо-Кавказский,43.18889,44.521691,279
4426,4426.0,Беслан,52632,35929,,11 д 8 ч,8,0,0,2022,44,Республика Северная Осетия — Алания,respublika-severnaya-osetiya-alaniya,Северо-Кавказский,43.18889,44.521691,279
4427,4427.0,Беслан,52019,35929,,67 д 3 ч,9,0,0,2022,45,Республика Северная Осетия — Алания,respublika-severnaya-osetiya-alaniya,Северо-Кавказский,43.18889,44.521691,279
4428,4428.0,Беслан,51531,35929,,42 д 19 ч,10,0,0,2022,46,Республика Северная Осетия — Алания,respublika-severnaya-osetiya-alaniya,Северо-Кавказский,43.18889,44.521691,279
4429,4429.0,Беслан,55902,35929,,40 д 16 ч,11,0,0,2022,47,Республика Северная Осетия — Алания,respublika-severnaya-osetiya-alaniya,Северо-Кавказский,43.18889,44.521691,279
4430,4430.0,Беслан,54430,35929,,121 д 22 ч,12,0,0,2022,48,Республика Северная Осетия — Алания,respublika-severnaya-osetiya-alaniya,Северо-Кавказский,43.18889,44.521691,279
4431,4431.0,Беслан,51076,35929,,23 д 22 ч,1,0,0,2023,49,Республика Северная Осетия — Алания,respublika-severnaya-osetiya-alaniya,Северо-Кавказский,43.18889,44.521691,279
4432,4432.0,Беслан,57786,35929,,20 д 18 ч,2,0,0,2023,50,Республика Северная Осетия — Алания,respublika-severnaya-osetiya-alaniya,Северо-Кавказский,43.18889,44.521691,279
4433,4433.0,Беслан,64461,35929,,39 д 12 ч,3,0,0,2023,51,Республика Северная Осетия — Алания,respublika-severnaya-osetiya-alaniya,Северо-Кавказский,43.18889,44.521691,279
4434,4434.0,Беслан,50439,35929,,3 д 21 ч,4,0,0,2023,52,Республика Северная Осетия — Алания,respublika-severnaya-osetiya-alaniya,Северо-Кавказский,43.18889,44.521691,279
4435,4435.0,Беслан,59740,35929,,94 д 21 ч,5,0,0,2023,53,Республика Северная Осетия — Алания,respublika-severnaya-osetiya-alaniya,Северо-Кавказский,43.18889,44.521691,279
4436,4436.0,Беслан,62000,35929,,51 д 18 ч,6,0,0,2023,54,Республика Северная Осетия — Алания,respublika-severnaya-osetiya-alaniya,Северо-Кавказский,43.18889,44.521691,279
4437,4437.0,Беслан,62049,35929,,299 д,7,0,0,2023,55,Республика Северная Осетия — Алания,respublika-severnaya-osetiya-alaniya,Северо-Кавказский,43.18889,44.521691,279
4438,4438.0,Беслан,62264,35929,,16 д 11 ч,8,0,0,2023,56,Республика Северная Осетия — Алания,respublika-severnaya-osetiya-alaniya,Северо-Кавказский,43.18889,44.521691,279
4439,4439.0,Беслан,56809,35929,,12 д 6 ч,9,0,0,2023,57,Республика Северная Осетия — Алания,respublika-severnaya-osetiya-alaniya,Северо-Кавказский,43.18889,44.521691,279
4440,4440.0,Беслан,73469,35929,,13 д 20 ч,10,0,0,2023,58,Республика Северная Осетия — Алания,respublika-severnaya-osetiya-alaniya,Северо-Кавказский,43.18889,44.521691,279
4441,4441.0,Беслан,71993,35929,,31 д 5 ч,11,0,0,2023,59,Республика Северная Осетия — Алания,respublika-severnaya-osetiya-alaniya,Северо-Кавказский,43.18889,44.521691,279
4442,4442.0,Беслан,53469,35929,,,12,0,1,2023,60,Республика Северная Осетия — Алания,respublika-severnaya-osetiya-alaniya,Северо-Кавказский,43.18889,44.521691,279
4443,4443.0,Беслан,71154,35929,,,1,0,1,2024,61,Республика Северная Осетия — Алания,respublika-severnaya-osetiya-alaniya,Северо-Кавказский,43.18889,44.521691,279
4444,4444.0,Беслан,66500,35929,,25 д 7 ч,2,0,1,2024,62,Республика Северная Осетия — Алания,respublika-severnaya-osetiya-alaniya,Северо-Кавказский,43.18889,44.521691,279
4445,4445.0,Беслан,69944,35929,,7 д 5 ч,3,0,1,2024,63,Республика Северная Осетия — Алания,respublika-severnaya-osetiya-alaniya,Северо-Кавказский,43.18889,44.521691,279
4446,4446.0,Беслан,70417,35929,,,4,0,1,2024,64,Республика Северная Осетия — Алания,respublika-severnaya-osetiya-alaniya,Северо-Кавказский,43.18889,44.521691,279
4447,4447.0,Беслан,82268,35929,,,5,0,1,2024,65,Республика Северная Осетия — Алания,respublika-severnaya-osetiya-alaniya,Северо-Кавказский,43.18889,44.521691,279
4487,4487.0,Бийск,61047,183852,90000.0,46 д 5 ч,4,0,0,2022,40,Алтайский край,altayskiy-kray,Сибирский,52.51667,85.16667,223
4488,4488.0,Бийск,58427,183852,,283 д 23 ч,5,0,0,2022,41,Алтайский край,altayskiy-kray,Сибирский,52.51667,85.16667,223
4489,4489.0,Бийск,59017,183852,,30 д 13 ч,6,0,0,2022,42,Алтайский край,altayskiy-kray,Сибирский,52.51667,85.16667,223
4490,4490.0,Бийск,59615,183852,,39 д 3 ч,7,0,0,2022,43,Алтайский край,altayskiy-kray,Сибирский,52.51667,85.16667,223
4491,4491.0,Бийск,61039,183852,,68 д 11 ч,8,0,0,2022,44,Алтайский край,altayskiy-kray,Сибирский,52.51667,85.16667,223
4492,4492.0,Бийск,60721,183852,,44 д 10 ч,9,0,0,2022,45,Алтайский край,altayskiy-kray,Сибирский,52.51667,85.16667,223
4493,4493.0,Бийск,60201,183852,90000.0,53 д 7 ч,10,0,0,2022,46,Алтайский край,altayskiy-kray,Сибирский,52.51667,85.16667,223
4494,4494.0,Бийск,63833,183852,79408.0,59 д 11 ч,11,0,0,2022,47,Алтайский край,altayskiy-kray,Сибирский,52.51667,85.16667,223
4495,4495.0,Бийск,65476,183852,,46 д 8 ч,12,0,0,2022,48,Алтайский край,altayskiy-kray,Сибирский,52.51667,85.16667,223
4496,4496.0,Бийск,67265,183852,,58 д 17 ч,1,0,0,2023,49,Алтайский край,altayskiy-kray,Сибирский,52.51667,85.16667,223
4497,4497.0,Бийск,67093,183852,,87 д 1 ч,2,0,0,2023,50,Алтайский край,altayskiy-kray,Сибирский,52.51667,85.16667,223
4498,4498.0,Бийск,69016,183852,,69 д 11 ч,3,0,0,2023,51,Алтайский край,altayskiy-kray,Сибирский,52.51667,85.16667,223
4499,4499.0,Бийск,71705,183852,90631.0,32 д 14 ч,4,0,0,2023,52,Алтайский край,altayskiy-kray,Сибирский,52.51667,85.16667,223
4500,4500.0,Бийск,72115,183852,98404.0,51 д 23 ч,5,0,0,2023,53,Алтайский край,altayskiy-kray,Сибирский,52.51667,85.16667,223
4501,4501.0,Бийск,73235,183852,,55 д 2 ч,6,0,0,2023,54,Алтайский край,altayskiy-kray,Сибирский,52.51667,85.16667,223
4502,4502.0,Бийск,74534,183852,,81 д 21 ч,7,0,0,2023,55,Алтайский край,altayskiy-kray,Сибирский,52.51667,85.16667,223
4503,4503.0,Бийск,77619,183852,76470.0,60 д 19 ч,8,0,0,2023,56,Алтайский край,altayskiy-kray,Сибирский,52.51667,85.16667,223
4504,4504.0,Бийск,80055,183852,100475.0,73 д 23 ч,9,0,0,2023,57,Алтайский край,altayskiy-kray,Сибирский,52.51667,85.16667,223
